1,ee352e,270,5,266,265,267,268,285,178,177,176,156,155,171,286,166,165,158,157,85,192,161,87,93,2,358,357,198,95,202,438,194,96,89,463,403,425,424,417
2,ee352e,279,40,86,247,272,39,275,256,38,43,284,271,255,17,42,18,253,252,289,288,168,167,169,159,157,161,358,357,438,403,402,401,429,445,405,404,127,115,3,114,128,41,454,133,44,130,129,131,132
3,ee352e,260,172,168,167,169,159,157,161,358,357,438,403,402,401,429,445,405,404,127,115,3,114,128,41,444,135,134,221,220,217,216,4,45,212
4,00933c,455,273,259,258,407,406,174,173,261,263,290,47,46,140,467,450,48,30,104,28,426,419,418,122,127,115,41,134
5,00933c,277,276,283,125,124,284,271,255,17,42,18,253,252,289,288,140,467,450,48,30,104,28,426,419,418,122,127,115,41,454,133,44,130,129,131,132
6,00933c,200,25,90,201,29,27,462,52,50,248,51,88,249,49,257,254,291,26,467,461,449,457,32,450,33,101,48,84,30,31,199,91,104,0,456,466,1,28
7,b933ad,24,22,189,188,23,240,239,230,229,53,235,238,293,292,102,92,94,100,203,465,196,469
A_L,0039a6,269,430,396,395,179,57,294,398,352,361,436,443,205,409,360,359,452,367,366,126,297,385,458,191,464,459,103,97,82,195
A_F,0039a6,269,430,396,395,179,57,294,398,352,361,436,443,205,409,360,359,452,367,366,126,297,385,458,191,464,459,103,123,242,241,98,204,181,180,184,185,54
B,ff6319,264,58,262,19,170,20,175,21,296,295,294,439,398,397,6,160,56,164,162,55,352,347,348,59,365,83,432,431,14,120,119,60,111,112,329,327,326
C,0039a6,57,411,410,294,439,398,397,6,160,56,164,162,55,352,346,361,436,435,443,205,394,409,360,359,452,367,366,453,447,446,126,7,297,37,116,385,384,213,225,458
D,ff6319,274,264,58,262,19,170,20,175,21,296,295,294,398,352,347,348,59,365,83,432,431,121,388,389,391,310,61,322,319,318,321,320,313,312,334,468
E,0039a6,246,64,62,243,63,163,244,437,306,65,142,141,347,346,361,436,435,443,205,394,409,408
F,ff6319,278,187,186,245,243,63,163,244,437,345,351,350,349,348,59,365,364,440,83,432,370,369,368,451,367,375,393,374,373,107,106,108,109,68,307,341,338,337,336,325,324,333,332,197,468
G,6cbe45,152,153,137,136,147,70,363,362,105,69,118,117,366,375,393,374,373,107,106,108,109
J,996633,246,64,209,208,13,207,206,228,227,226,12,214,11,224,223,34,74,300,299,372,371,75,139,138,10,433,414,413,412,427
L,a7a9ac,442,441,383,382,145,150,71,149,148,151,305,304,234,211,210,73,281,282,193,72,215,222,219,218
M,ff6319,244,66,190,231,67,36,437,8,237,236,298,9,306,65,142,141,348,59,365,364,440,83,10,138,139,75,371,372,301,302,232,233,448,422,423
N,fccc0a,251,250,303,78,77,154,102,356,355,354,353,79,144,378,434,121,388,386,76,311,323,315,314,340,331,330,335,468
Q,fccc0a,472,471,470,350,354,79,144,378,434,14,120,119,60,113,111,110,460,112,343,342,339,329,328,344,327,326,99,197,468
R,fccc0a,244,66,190,231,67,36,437,8,237,236,298,9,306,356,355,354,353,79,144,143,379,378,400,399,416,415,428,421,420,377,376,14,121,35,381,380,392,388,387,390,386,309,308,317,316
S_S,a7a9ac,146,80
S_F,a7a9ac,287,81,280,60
S_R,a7a9ac,98,16,182,15,183
W,fccc0a,251,250,303,78,77,154,102,356,355,354,353,79,144,143,379,378,400,399,416,415,428,421,420
Z,996633,246,64,209,13,207,228,226,12,11,223,34,300,138,10,433,414,413,412,427
